title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,official_idx,official
LAPTOP ASUS VIVOBOOK X1504ZA-NJ582W (I3 1215U/8GB RAM/512GB SSD/15.6 FHD/WIN11/BẠC),11.000.000 ₫,https://www.lazada.vn/products/laptop-asus-vivobook-x1504za-nj582w-i3-1215u8gb-ram512gb-ssd156-fhdwin11bac-i2479255597.html,https://img.lazcdn.com/g/p/1a531a856bf8083446a7c9da3f311a51.jpg_400x400q75.jpg_.webp,39,39,13% Off,Hà Nội,lazada,computerandlaptop,39,1
LENOVO IDEAPAD SLIM 5 CORE I5-1035G1 RAM 8G SSD 256G 15.6INCH FHD VGA RỜI ĐÈN PHÍM,7.500.000 ₫,https://www.lazada.vn/products/lenovo-ideapad-slim-5-core-i5-1035g1-ram-8g-ssd-256g-156inch-fhd-vga-roi-den-phim-i2458220969.html,https://img.lazcdn.com/g/p/02d4d4512ce9ed4a83d60bc681f27a1e.jpg_400x400q75.jpg_.webp,40,40,35% Off,Hồ Chí Minh,lazada,computerandlaptop,40,0
HP ZBOOK 15 G2 CORE I7 4910MQ RAM 16GB SSD 256GB 15.6INCH VGA K2100 CHUYÊN GAME VÀ ĐỒ HỌA,6.800.000 ₫,https://www.lazada.vn/products/hp-zbook-15-g2-core-i7-4910mq-ram-16gb-ssd-256gb-156inch-vga-k2100-chuyen-game-va-do-hoa-i2036999976.html,https://img.lazcdn.com/g/p/d645def64377c0bc87dcae035a6d4725.jpg_400x400q75.jpg_.webp,1,1,42% Off,"(1)
Hồ Chí Minh",lazada,computerandlaptop,1,0
Applicable to Lenovo ThinkPad X280 L17L6P71 01AV470/471/472,912.987 ₫,https://www.lazada.vn/products/applicable-to-lenovo-thinkpad-x280-l17l6p71-01av470471472-i2638388145.html,https://img.lazcdn.com/g/p/7139010514c4e622675dd40659c75a72.jpg_400x400q75.jpg_.webp,2,2,5% Off,Nước ngoài,lazada,computerandlaptop,2,0
Laptop Asus ROG Flow Z13 GZ301VU-MU301W (Core™ i9-13900H | 16GB | 1TB | RTX™ 4050 6GB | 13.4inch QHD+ | Cảm ứng | Bút cảm ứng | Win 11 | Black),51.450.000 ₫,https://www.lazada.vn/products/laptop-asus-rog-flow-z13-gz301vu-mu301w-core-i9-13900h-16gb-1tb-rtx-4050-6gb-134inch-qhd-cam-ung-but-cam-ung-win-11-black-i2481075092.html,https://img.lazcdn.com/g/p/b97f8ec8caaa8182c2cf615bda0c7d89.jpg_400x400q75.jpg_.webp,3,3,11% Off,Hồ Chí Minh,lazada,computerandlaptop,3,0
Laptop Gaming Giá Rẻ,6.999.990 ₫,https://www.lazada.vn/products/laptop-gaming-gia-re-i2634281839.html,https://img.lazcdn.com/g/p/dc8a1753cd3813115872f9daef49a58f.jpg_400x400q75.jpg_.webp,4,4,,Hồ Chí Minh,lazada,computerandlaptop,4,0
"[Quà Khuyến mãi Mobi Wifi 4G/5G trị giá 250k] Máy tính laptop siêu nhẹ học tập, làm việc, du lịch, màn hình 13.3 inch, Ram 2gb, SSD 256 gb, Hđh Sierra 10.12.6 mới 94-96%",3.800.000 ₫,https://www.lazada.vn/products/qua-khuyen-mai-mobi-wifi-4g5g-tri-gia-250k-may-tinh-laptop-sieu-nhe-hoc-tap-lam-viec-du-lich-man-hinh-133-inch-ram-2gb-ssd-256-gb-hdh-sierra-10126-moi-94-96-i2632623970.html,https://img.lazcdn.com/g/p/96a63ce6d49a9a4c950b03689c8dff43.jpg_400x400q75.jpg_.webp,5,5,,Đồng Nai,lazada,computerandlaptop,5,0
Laptop HP Victus 16-s0078AX - 8C5N7PA (Ryzen 5 7640HS/RAM 16GB/512GB SSD/ Windows 11) - Bảo hành 12 tháng,26.499.000 ₫,https://www.lazada.vn/products/laptop-hp-victus-16ax-8c5n7pa-ryzen-5-7640hsram-16gb512gb-ssd-windows-11-bao-hanh-12-thang-i2518537052.html,https://img.lazcdn.com/g/p/77f632df58f2041778f9ae2f5cb2d69c.jpg_400x400q75.jpg_.webp,6,6,3% Off,Hồ Chí Minh,lazada,computerandlaptop,6,1
DELL LATITUDE 7390 2 IN 1 CORE I7 8650U RAM 16G SSD 512G 13.3ICNH FHD IPS CẢM ỨNG,7.900.000 ₫,https://www.lazada.vn/products/dell-latitude-7390-2-in-1-core-i7-8650u-ram-16g-ssd-512g-133icnh-fhd-ips-cam-ung-i2541260018.html,https://img.lazcdn.com/g/p/915867605f8e79877a9f7d94aaa03421.jpg_400x400q75.jpg_.webp,7,7,20% Off,Hồ Chí Minh,lazada,computerandlaptop,7,0
Laptop HP Victus 15-fa1139TX - 8Y6W3PA (i5-12450H/RAM 16GB/512GB SSD/ Windows 11) - Bảo hành 12 tháng,22.429.000 ₫,https://www.lazada.vn/products/laptop-hp-victus-15-fa1139tx-8y6w3pa-i5-12450hram-16gb512gb-ssd-windows-11-bao-hanh-12-thang-i2518503347.html,https://img.lazcdn.com/g/p/6734ec8660aafae0f7e0c94bc48898da.jpg_400x400q75.jpg_.webp,8,8,9% Off,Hồ Chí Minh,lazada,computerandlaptop,8,1
Laptop HP Elitebook 6560 / Core i5 2520M - 2.4Ghz / Ram 8G / Ổ cứng SSD 128G / Màn hình 15.6 inch HD / Intel HD Graphics 3000 / Windows 10 Pro / Tặng kèm chuột + lót chuột,2.550.000 ₫,https://www.lazada.vn/products/laptop-hp-elitebook-6560-core-i5-2520m-24ghz-ram-8g-o-cung-ssd-128g-man-hinh-156-inch-hd-intel-hd-graphics-3000-windows-10-pro-tang-kem-chuot-lot-chuot-i1616496228.html,https://img.lazcdn.com/g/p/406b5c9535a0f3babcd770a3b6a773ac.jpg_400x400q75.jpg_.webp,9,9,15% Off,"(2)
Hà Nội",lazada,computerandlaptop,9,0
Laptop Asus Vivobook 15X A1503ZA-L1422W i5-12500H|Xe Graphics|8GB|512GB|15.6'' OLED,20.990.000 ₫,https://www.lazada.vn/products/laptop-asus-vivobook-15x-a1503za-l1422w-i5-12500hxe-graphics8gb512gb156-oled-i1923279848.html,https://img.lazcdn.com/g/p/c7385d5845edc10e723834301b12ba28.png_400x400q75.png_.webp,10,10,,"5 Đã bán
Hồ Chí Minh",lazada,computerandlaptop,10,1
[Trả góp 0%]HP 820 G2 Core i5 5200U 8GB SSD 256GB 12.5inch,3.500.000 ₫,https://www.lazada.vn/products/tra-gop-0hp-820-g2-core-i5-5200u-8gb-ssd-256gb-125inch-i438312169.html,https://img.lazcdn.com/g/p/4c3fe3f95c5afd42c1ca8589f8de097d.jpg_400x400q75.jpg_.webp,11,11,44% Off,Hồ Chí Minh,lazada,computerandlaptop,11,0
Laptop Lenovo V14 IIL (82C400W0VN) Core™ i3 _ 1005G1 | 8GB | 256GB SSD PCIe | Intel® UHD Graphics | Win 10 | 14 inch HD| Nâng Cấp| Hàng Chính Hãng,8.599.000 ₫,https://www.lazada.vn/products/laptop-lenovo-v14-iil-82c400w0vn-core-i3-_-1005g1-8gb-256gb-ssd-pcie-intel-uhd-graphics-win-10-14-inch-hd-nang-cap-hang-chinh-hang-i2119283932.html,https://img.lazcdn.com/g/p/5c8173d49161c2bb7509b737f64382ea.jpg_400x400q75.jpg_.webp,12,12,22% Off,"5 Đã bán
(4)
Hồ Chí Minh",lazada,computerandlaptop,12,1
"Laptop Acer Gaming Aspire 5 A515-58GM-53PZ i5 13420H/8GB/512GB/15.6""FHD/RTX2050 4GB/Win11",15.990.000 ₫,https://www.lazada.vn/products/laptop-acer-gaming-aspire-5-a515-58gm-53pz-i5-13420h8gb512gb156fhdrtx2050-4gbwin11-i2594588444.html,https://img.lazcdn.com/g/p/b0551dc50b69782c644d2f51277d5c07.jpg_400x400q75.jpg_.webp,13,13,22% Off,Hồ Chí Minh,lazada,computerandlaptop,13,1
Laptop Dell Latitude E7400 Core i5 8265U Ram 8G SSD 256G Màn hình 14” Full HD,6.950.000 ₫,https://www.lazada.vn/products/laptop-dell-latitude-e7400-core-i5-8265u-ram-8g-ssd-256g-man-hinh-14-full-hd-i2403355302.html,https://img.lazcdn.com/g/ff/kf/S9014951966504435ae45317d62b6a38f6.jpg_400x400q75.jpg_.webp,14,14,,Hồ Chí Minh,lazada,computerandlaptop,14,0
"Laptop 2 in 1, Lenovo N23 Yoga Chromebook, Hđh Chrome Os, 11.6 Inch, màn hình cảm ứng, gập 360 độ, Ram 4gb, Storage 32gb, Pin 7-10h, like new 95-97% (km mobi pocket wifi 4g/5g)",4.200.000 ₫,https://www.lazada.vn/products/laptop-2-in-1-lenovo-n23-yoga-chromebook-hdh-chrome-os-116-inch-man-hinh-cam-ung-gap-360-do-ram-4gb-storage-32gb-pin-7-10h-like-new-95-97-km-mobi-pocket-wifi-4g5g-i2639155445.html,https://img.lazcdn.com/g/p/5d050538e01062afcf0e35ca9894c4a7.jpg_400x400q75.jpg_.webp,15,15,,Đồng Nai,lazada,computerandlaptop,15,0
"HP Workstation 8770W Core i5 3360M Ram 8G SSD 256G 17.3inch HD+, VGA Rời",3.800.000 ₫,https://www.lazada.vn/products/hp-workstation-8770w-core-i5-3360m-ram-8g-ssd-256g-173inch-hd-vga-roi-i1355382277.html,https://img.lazcdn.com/g/p/99e905438403f5a005d5b441146efdd8.jpg_400x400q75.jpg_.webp,16,16,31% Off,"(2)
Hồ Chí Minh",lazada,computerandlaptop,16,0
"Surface Laptop Go Core i5-10310U, 8gb ram, 128gb SSD, 13.3” cảm ứng, nguyên hộp",9.000.000 ₫,https://www.lazada.vn/products/surface-laptop-go-core-i5-10310u-8gb-ram-128gb-ssd-133-cam-ung-nguyen-hop-i2540174859.html,https://img.lazcdn.com/g/ff/kf/S58bf505617b947e0a132aca0abe0aaadh.jpg_400x400q75.jpg_.webp,17,17,,Hưng Yên,lazada,computerandlaptop,17,0
Dell Precision 5530 i7 8850H VGA P1000 màn hình 15.6-Inch FHD,11.990.000 ₫,https://www.lazada.vn/products/dell-precision-5530-i7-8850h-vga-p1000-man-hinh-156-inch-fhd-i2306733614.html,https://img.lazcdn.com/g/p/7375789b0565119bc1f1b51e92b2c8aa.jpg_400x400q75.jpg_.webp,18,18,,Hồ Chí Minh,lazada,computerandlaptop,18,0
"Thanh lý Laptop Asus , 1 triệu, mới 95%.",1.000.000 ₫,https://www.lazada.vn/products/thanh-ly-laptop-asus-1-trieu-moi-95-i2181418060.html,https://img.lazcdn.com/g/ff/kf/S08d2e0eeab4944b8944d942aba44a2d3T.jpg_400x400q75.jpg_.webp,19,19,,"11 Đã bán
(2)
Tiền Giang",lazada,computerandlaptop,19,0
"[Trả góp 0%]Apple MacBook Air 13"" 2020 (M1/8GB/256GB)",19.453.000 ₫,https://www.lazada.vn/products/tra-gop-0apple-macbook-air-13-2020-m18gb256gb-i1218854341.html,https://img.lazcdn.com/g/p/f039453fb9b90445da1094ac76cb0378.png_400x400q75.png_.webp,20,20,33% Off,"60 Đã bán
(7)
Hồ Chí Minh",lazada,computerandlaptop,20,1
LaptopLENOVO THINKPAD X1 Carbon Gen 5 Core i5-7200U RAM 8GB SSD 256GB 14 inch Pin&gt;4h,5.900.000 ₫,https://www.lazada.vn/products/laptoplenovo-thinkpad-x1-carbon-gen-5-core-i5-7200u-ram-8gb-ssd-256gb-14-inch-pin4h-i2612701806.html,https://img.lazcdn.com/g/p/dec7f20ed073ae17fcabfd154391b53b.jpg_400x400q75.jpg_.webp,21,21,14% Off,Hà Nội,lazada,computerandlaptop,21,0
"Laptop Acer Aspire 5 A515-58P-56RP i5 1335U/16GB/512GB/15.6""FHD/Win11",14.990.000 ₫,https://www.lazada.vn/products/laptop-acer-aspire-5-a515-58p-56rp-i5-1335u16gb512gb156fhdwin11-i2473514788.html,https://img.lazcdn.com/g/p/cee65ad58bab6c10fb106d3559e5e9c9.jpg_400x400q75.jpg_.webp,22,22,12% Off,Hồ Chí Minh,lazada,computerandlaptop,22,1
"Laptop Gaming HP Victus 2023 15-fb1013dx Ryzen 5 - 7535HS, 8GB, 512GB, RTX 2050 4GB, 15.6"" FHD 144Hz",13.500.000 ₫,https://www.lazada.vn/products/laptop-gaming-hp-victus-2023-15-fb1013dx-ryzen-5-7535hs-8gb-512gb-rtx-2050-4gb-156-fhd-144hz-i2401359244.html,https://img.lazcdn.com/g/p/11342be62249f117d72813eafc6a9904.jpg_400x400q75.jpg_.webp,23,23,,Hà Nội,lazada,computerandlaptop,23,0
"ASUS TUF Gaming A17 (2023) Gaming Laptop, 17.3” FHD 144Hz Display, GeForce RTX 4050, AMD Ryzen 9 7940HS, 16GB DDR5, 1TB PCIe 4.0 SSD, Wi-Fi 6, Windows 11",20.805.000 ₫,https://www.lazada.vn/products/asus-tuf-gaming-a17-2023-gaming-laptop-173-fhd-144hz-display-geforce-rtx-4050-amd-ryzen-9-7940hs-16gb-ddr5-1tb-pcie-40-ssd-wi-fi-6-windows-11-i2574030672.html,https://img.lazcdn.com/g/p/dd81850be2b38dd5f78fbe0fd9234fa3.jpg_400x400q75.jpg_.webp,24,24,"5% Off
Áp dụng voucher",Bình Dương,lazada,computerandlaptop,24,0
"Thanh lý Laptop DELL Cpu core I5 ram 8G, ô cứng 500GB, Màn 15 inh, pin 3h. Giá bán 2 Triệu",2.000.000 ₫,https://www.lazada.vn/products/thanh-ly-laptop-dell-cpu-core-i5-ram-8g-o-cung-500gb-man-15-inh-pin-3h-gia-ban-2-trieu-i2422782692.html,https://img.lazcdn.com/g/ff/kf/S8ccae660b28e477abe032a4298c4a6f9h.jpg_400x400q75.jpg_.webp,25,25,,"(2)
Tiền Giang",lazada,computerandlaptop,25,0
Laptop Lenovo V14 G2 ITL (82KA00S7VN) | Intel® Tiger Lake Core™ i5 _ 1135G7 | 8GB | 512GB SSD PCIe | Win 11 | 14 inch Full HD| Hàng Chính Hãng,11.550.000 ₫,https://www.lazada.vn/products/laptop-lenovo-v14-g2-itl-82ka00s7vn-intel-tiger-lake-core-i5-_-1135g7-8gb-512gb-ssd-pcie-win-11-14-inch-full-hd-hang-chinh-hang-i2042587656.html,https://img.lazcdn.com/g/p/0ad02f2fdb259a45002bbd45b2e6cca5.jpg_400x400q75.jpg_.webp,26,26,30% Off,Hồ Chí Minh,lazada,computerandlaptop,26,1
"Laptop 2 trong 1 HP Elite X2-210G2 Atom x5-8350, 2gb ram, 32gb SSD, màn 10.1” HD cảm ứng bàn phím tháo rời",1.700.000 ₫,https://www.lazada.vn/products/laptop-2-trong-1-hp-elite-x2-210g2-atom-x5-8350-2gb-ram-32gb-ssd-man-101-hd-cam-ung-ban-phim-thao-roi-i2372393276.html,https://img.lazcdn.com/g/ff/kf/S6a18b8f24357479ca5f90181b44ca0eam.jpg_400x400q75.jpg_.webp,27,27,,"16 Đã bán
(8)
Hưng Yên",lazada,computerandlaptop,27,0
DELL XPS 9365 CORE I7 -7Y75 RAM 16G SSD 512G 13.3INCH FHD TOUCH 360,9.800.000 ₫,https://www.lazada.vn/products/dell-xps-9365-core-i7-7y75-ram-16g-ssd-512g-133inch-fhd-touch-360-i2440636093.html,https://img.lazcdn.com/g/p/f660e93cb2ffb181b9df2b2900a44455.jpg_400x400q75.jpg_.webp,28,28,15% Off,"7 Đã bán
(1)
Hồ Chí Minh",lazada,computerandlaptop,28,0
Laptop Lenovo ThinkPad T14 Gen 2 | Core i5 1145G7 | Ram 16GB | SSD 256GB | 14″ Full HD Touch screen,11.235.000 ₫,https://www.lazada.vn/products/laptop-lenovo-thinkpad-t14-gen-2-core-i5-1145g7-ram-16gb-ssd-256gb-14-full-hd-touch-screen-i2233974437.html,https://img.lazcdn.com/g/p/6ad6853a9351d4a3a4235475dc788db7.jpg_400x400q75.jpg_.webp,29,29,,Hồ Chí Minh,lazada,computerandlaptop,29,0
"Máy tính Dell 7280 Core i5, Ram 8, SSD 256 12,5inch HD và Full HD",3.800.000 ₫,https://www.lazada.vn/products/may-tinh-dell-7280-core-i5-ram-8-ssd-256-125inch-hd-va-full-hd-i2010098033.html,https://img.lazcdn.com/g/p/c6393e03b44f2931a86ee6a604d6ca35.png_400x400q75.png_.webp,30,30,,"90 Đã bán
(25)
Nam Định",lazada,computerandlaptop,30,0
Laptop cũ văn phòng học tập HP 240 G5 I3 5005U nguyên zin mạnh mẽ,2.700.000 ₫,https://www.lazada.vn/products/laptop-cu-van-phong-hoc-tap-hp-240-g5-i3-5005u-nguyen-zin-manh-me-i1861750922.html,https://img.lazcdn.com/g/p/e263b431cdefead36446d58be2f3521b.jpg_400x400q75.jpg_.webp,31,31,,Hồ Chí Minh,lazada,computerandlaptop,31,0
"Laptop Acer Aspire 3 A315-510P-34XZ i3 N305/8GB/512GB/15.6""FHD/Win11",9.290.000 ₫,https://www.lazada.vn/products/laptop-acer-aspire-3-a315-510p-34xz-i3-n3058gb512gb156fhdwin11-i2581924768.html,https://img.lazcdn.com/g/p/fa5b6b47a9e044b636dcbfa775458b78.jpg_400x400q75.jpg_.webp,32,32,15% Off,Hồ Chí Minh,lazada,computerandlaptop,32,1
Laptop đã qua sử dụng Hp 840-g1 core i5-4300M Ram 4gb ssd 120g,3.670.000 ₫,https://www.lazada.vn/products/laptop-da-qua-su-dung-hp-840-g1-core-i5-4300m-ram-4gb-ssd-120g-i2148101362.html,https://img.lazcdn.com/g/p/1394808db689544445d7658ed4816f21.jpg_400x400q75.jpg_.webp,33,33,,Hưng Yên,lazada,computerandlaptop,33,0
"Alienware m18 AMD Gaming Laptop - 18-inch FHD+ (1920 x 1200) 480Hz 3ms Display, AMD Ryzen 9-7845HX, 32GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4080 GDDR6",54.055.000 ₫,https://www.lazada.vn/products/alienware-m18-amd-gaming-laptop-18-inch-fhd-1920-x-1200-480hz-3ms-display-amd-ryzen-9-7845hx-32gb-ddr5-ram-1tb-ssd-nvidia-geforce-rtx-4080-gddr6-i2607899490.html,https://img.lazcdn.com/g/p/a72109aa42b8943fa8f5080dad8fce6d.jpg_400x400q75.jpg_.webp,34,34,"5% Off
Áp dụng voucher",Bình Dương,lazada,computerandlaptop,34,0
Laptop Dell D725 thanh lý,950.000 ₫,https://www.lazada.vn/products/laptop-dell-d725-thanh-ly-i2595221373.html,https://img.lazcdn.com/g/ff/kf/Sc19356cc4f314911b86fb9638e8cbbf2X.jpg_400x400q75.jpg_.webp,35,35,,Hồ Chí Minh,lazada,computerandlaptop,35,0
laptop sony vaio,1.900.000 ₫,https://www.lazada.vn/products/laptop-sony-vaio-i2492202142.html,https://img.lazcdn.com/g/ff/kf/S118bb8fdab4e45d994738dd3c099a8e6w.jpg_400x400q75.jpg_.webp,36,36,5% Off,Đà Nẵng,lazada,computerandlaptop,36,0
"Laptop (Gaming) MSI Raider GE68 HX 13VG-048VN, I7-13700HX, 2TB, 64GB, RTX 4070 8GB, 16"" 16:10 QHD - Ship hỏa tốc",77.090.000 ₫,https://www.lazada.vn/products/laptop-gaming-msi-raider-ge68-hx-13vg-048vn-i7-13700hx-2tb-64gb-rtx-4070-8gb-16-1610-qhd-ship-hoa-toc-i2409053672.html,https://img.lazcdn.com/g/p/b8a0bb6101422694d7c3964ecd5c6aaf.jpg_400x400q75.jpg_.webp,37,37,,Hồ Chí Minh,lazada,computerandlaptop,37,0
"Laptop Lenovo ThinkPad E14 Gen 4 (21E300DPVA) | Core i5 - 1235U | 8GB | 512GB | 14"" Full HD | Finger| Hàng Chính Hãng",18.200.000 ₫,https://www.lazada.vn/products/laptop-lenovo-thinkpad-e14-gen-4-21e300dpva-core-i5-1235u-8gb-512gb-14-full-hd-finger-hang-chinh-hang-i2038795521.html,https://img.lazcdn.com/g/p/68892d9067f74bd4b3ded43144578628.jpg_400x400q75.jpg_.webp,38,38,17% Off,Hồ Chí Minh,lazada,computerandlaptop,38,1
GAMING GIÁ RẺ - ASUS K55VM CORE I7 3610QM RAM 8GB SSD 256GB 15.6INCH VGA,3.800.000 ₫,https://www.lazada.vn/products/gaming-gia-re-asus-k55vm-core-i7-3610qm-ram-8gb-ssd-256gb-156inch-vga-i2416511374.html,https://img.lazcdn.com/g/p/7d16a31651530ea42b608d8c72a184d8.jpg_400x400q75.jpg_.webp,39,39,31% Off,Hồ Chí Minh,lazada,computerandlaptop,39,0
"[Quà Khuyến mãi Mobi Wifi 4G/5G trị giá 250k] Laptop Acer E1 432 , học tập và làm việc, Intel Celeron 2955U, Ram 2gb, hdd 500gb, Win10, HĐ ổn định, ngoại hình tốt 92-95%",1.200.000 ₫,https://www.lazada.vn/products/qua-khuyen-mai-mobi-wifi-4g5g-tri-gia-250k-laptop-acer-e1-432-hoc-tap-va-lam-viec-intel-celeron-2955u-ram-2gb-hdd-500gb-win10-hd-on-dinh-ngoai-hinh-tot-92-95-i2632724834.html,https://img.lazcdn.com/g/p/24f74afeffba85c600cb723a7fee9775.jpg_400x400q75.jpg_.webp,40,40,,Đồng Nai,lazada,computerandlaptop,40,0
"Laptop Asus ROG Strix G18 G814JI-N6063W (Core™ i9-13980HX | Ram 32GB | 1TB SSD | RTX 4070 8GB | 18inch QHD+, 240Hz | Win 11 | Xám)",60.760.000 ₫,https://www.lazada.vn/products/laptop-asus-rog-strix-g18-g814ji-n6063w-core-i9-13980hx-ram-32gb-1tb-ssd-rtx-4070-8gb-18inch-qhd-240hz-win-11-xam-i2481065176.html,https://img.lazcdn.com/g/p/69c847f28a9fe7263df4efa4f633fadb.jpg_400x400q75.jpg_.webp,1,1,14% Off,Hồ Chí Minh,lazada,computerandlaptop,1,0
Laptop Asus siêu mỏng i3 thế hệ 7 pin 4h 8G 256G,2.490.000 ₫,https://www.lazada.vn/products/laptop-asus-sieu-mong-i3-the-he-7-pin-4h-8g-256g-i2624747207.html,https://img.lazcdn.com/g/p/b28b6c64bb635d83b00f19fb64ed05d7.jpg_400x400q75.jpg_.webp,2,2,,Hồ Chí Minh,lazada,computerandlaptop,2,0
LAPTOP ASUS ZENBOOK UX3402VA-KM085W (I5 1340P/16GB RAM/512GB SSD/14 OLED/WIN11/CÁP/TÚI/XANH),24.750.000 ₫,https://www.lazada.vn/products/laptop-asus-zenbook-ux3402va-km085w-i5-1340p16gb-ram512gb-ssd14-oledwin11captuixanh-i2470640842.html,https://img.lazcdn.com/g/p/116c1b5736a1b7e822ddad7731731d9d.png_400x400q75.png_.webp,3,3,13% Off,Hà Nội,lazada,computerandlaptop,3,1
laptop mini hp stream 11. hàng lướt mới 95%,2.550.000 ₫,https://www.lazada.vn/products/laptop-mini-hp-stream-11-hang-luot-moi-95-i2624461880.html,https://img.lazcdn.com/g/ff/kf/S1e195e97114c4d7c999bddac5686f58bN.jpg_400x400q75.jpg_.webp,4,4,,Hà Nội,lazada,computerandlaptop,4,0
Laptop Lenovo Thinkpad T440S,2.500.000 ₫,https://www.lazada.vn/products/laptop-lenovo-thinkpad-t440s-i2428225280.html,https://img.lazcdn.com/g/p/620da03fc4c36f712c519c5819421f62.jpg_400x400q75.jpg_.webp,5,5,,Hồ Chí Minh,lazada,computerandlaptop,5,0
"Laptop Cũ Rẻ Các Hãng Core i5 - i7 : Dell , Hp .Asus . Vaio . Acer ... Máy Đẹp Đủ Sạc . Dùng Full Chức Năng BH 3 Tháng",1.990.000 ₫,https://www.lazada.vn/products/laptop-cu-re-cac-hang-core-i5-i7-dell-hp-asus-vaio-acer-may-dep-du-sac-dung-full-chuc-nang-bh-3-thang-i2115123652.html,https://img.lazcdn.com/g/p/e1b15546be8f54008d95184b16ac0b2b.jpg_400x400q75.jpg_.webp,6,6,,"7 Đã bán
(1)
Hà Nội",lazada,computerandlaptop,6,0
Asus ROG Strix G16 G614JV-N4261W (Core™ i9-13980HX | 16GB | 1TB | RTX 4060 | 16 inch WQHD 240Hz | Win 11 | Xám),45.080.000 ₫,https://www.lazada.vn/products/asus-rog-strix-g16-g614jv-n4261w-core-i9-13980hx-16gb-1tb-rtx-4060-16-inch-wqhd-240hz-win-11-xam-i2480964631.html,https://img.lazcdn.com/g/p/6719eaf2fe8abe75296c9b8d93f78aa6.jpg_400x400q75.jpg_.webp,7,7,15% Off,Hồ Chí Minh,lazada,computerandlaptop,7,0
"Laptop Giá rẻ Dell Latitude 3590 Core™ i5 | Core™ i3 | 8250U | Ram 8G | SSD 256G | HD Graphics 620 |MH 15.6 "" Pin&gt; 4h",3.500.000 ₫,https://www.lazada.vn/products/laptop-gia-re-dell-latitude-3590-core-i5-core-i3-8250u-ram-8g-ssd-256g-hd-graphics-620-mh-156-pin-4h-i2556168712.html,https://img.lazcdn.com/g/p/627b6c009fc4945b27a4a1fd51429127.png_400x400q75.png_.webp,8,8,,"48 Đã bán
(4)
Hà Nội",lazada,computerandlaptop,8,0
Laptop Asus X415EA-EK047T (Intel Core i3-1115G4/4GB RAM/256GB SSD/14.0-inch FHD/Win 10),12.790.000 ₫,https://www.lazada.vn/products/laptop-asus-x415ea-ek047t-intel-core-i3-1115g44gb-ram256gb-ssd140-inch-fhdwin-10-i1378083647.html,https://img.lazcdn.com/g/p/a31fa7edee03a55549618b56622bc3cd.png_400x400q75.png_.webp,9,9,,"6 Đã bán
(2)
Hồ Chí Minh",lazada,computerandlaptop,9,1
LaptopLENOVO THINKPAD X1 Carbon Gen 7 X1 Carbon Gen 6 X1 Carbon Gen 5 X1 Carbon X1 Carbon Gen 4 Core i5-8250U RAM 16GB SSD 512GB 14 inPin&gt;4h,5.500.000 ₫,https://www.lazada.vn/products/laptoplenovo-thinkpad-x1-carbon-gen-7-x1-carbon-gen-6-x1-carbon-gen-5-x1-carbon-x1-carbon-gen-4-core-i5-8250u-ram-16gb-ssd-512gb-14-inpin4h-i2241051870.html,https://img.lazcdn.com/g/p/9cca766209b9a647986beae15dadbbe2.png_400x400q75.png_.webp,10,10,,"124 Đã bán
(29)
Hà Nội",lazada,computerandlaptop,10,0
Laptop 2 in 1 Dell Latitude E7390 mới 98%,5.990.000 ₫,https://www.lazada.vn/products/laptop-2-in-1-dell-latitude-e7390-moi-98-i1842374729.html,https://img.lazcdn.com/g/p/4071e5c4eb45c5a866bd58be36f70550.jpg_400x400q75.jpg_.webp,11,11,48% Off,Hà Nội,lazada,computerandlaptop,11,0
Laptop cũ nhiều lựa chọn Pentium đến i3 i5 i7 Giá tốt nhất,1.000.000 ₫,https://www.lazada.vn/products/laptop-cu-nhieu-lua-chon-pentium-den-i3-i5-i7-gia-tot-nhat-i2252962767.html,https://img.lazcdn.com/g/p/6bb60701dc0b3179390f3b49db5b3354.jpg_400x400q75.jpg_.webp,12,12,,"80 Đã bán
(27)
Hà Nội",lazada,computerandlaptop,12,0
Laptop 2in1 Lenovo Yoga Thinkpad 370 ram 8GB ổ SSD 256GB chip intel Core i5-7300U kèm bút cảm ứng chuyên văn phòng,4.998.000 ₫,https://www.lazada.vn/products/laptop-2in1-lenovo-yoga-thinkpad-370-ram-8gb-o-ssd-256gb-chip-intel-core-i5-7300u-kem-but-cam-ung-chuyen-van-phong-i2313315331.html,https://img.lazcdn.com/g/p/8932e4d48eaefbf549769d5a455aafd1.png_400x400q75.png_.webp,13,13,11% Off,"11 Đã bán
(4)
Hải Phòng",lazada,computerandlaptop,13,0
Máy tính xách tay HP Pavilion 15-eg2087TU 7C0Q9PA (Core i3 1215U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver/ Hợp kim nhôm),15.990.000 ₫,https://www.lazada.vn/products/may-tinh-xach-tay-hp-pavilion-15-eg2087tu-7c0q9pa-core-i3-1215u-8gb-256gb-ssd-intel-uhd-graphics-156inch-full-hd-windows-11-home-silver-hop-kim-nhom-i2219119881.html,https://img.lazcdn.com/g/p/734334e91a6108fa1a1113fc6cdc6af1.jpg_400x400q75.jpg_.webp,14,14,,Hà Nội,lazada,computerandlaptop,14,1
